proportionalf_2.txt,wrench_fz.txt,integralf_4.txt,proportionalf_5.txt,wrench_fy.txt,integralf_3.txt,proportionalf_4.txt,wrench_my.txt,integralf_1.txt,wrench_mz.txt,integralf_2.txt,integralf_5.txt,proportionalf_1.txt,wrench_mx.txt,proportionalf_3.txt,wrench_fx.txt,posd3.txt,posa3.txt,posa2.txt,accd1.txt,veld3.txt,trq1.txt,accd4.txt,vela2.txt,error_vel_3.txt,error_pos_5.txt,error_pos_1.txt,trq3.txt,posd5.txt,error_pos_2.txt,veld1.txt,posd4.txt,trq5.txt,trq2.txt,vela1.txt,error_vel_5.txt,veld2.txt,error_vel_4.txt,accd5.txt,error_vel_2.txt,posd2.txt,veld4.txt,posa5.txt,vela3.txt,error_pos_4.txt,posa1.txt,posd1.txt,error_vel_1.txt,trq4.txt,accd2.txt,vela5.txt,posa4.txt,vela4.txt,accd3.txt,veld5.txt,error_pos_3.txt
,,,,,,,,,,,,,,,,-0.0179241,-0.0127235,0.00412837,0.470779,-0.0959356,0.663702,0.155743,0.00067128,-0.0959356,0.000780016,0.0176395,-2.077,0.00270479,0.00482594,0.143906,0.00967806,-0.306152,1.37444,0.0785398,0.00730929,0.0479685,-0.0128569,0.0335354,0.0472973,0.00895431,0.04909,0.00192478,0.0,0.00116036,0.00922339,0.0268629,0.0653658,0.235365,0.156926,0.00442478,0.0085177,0.0619469,-0.313848,0.0117341,-0.0052006
,,,,,,,,,,,,,,,,-0.0188992,-0.0127235,0.00412837,0.475221,-0.0990889,0.736866,0.157211,-0.0,-0.0990889,0.000876915,0.0182363,-2.0971,0.00282382,0.00531349,0.148636,0.0101768,-0.299194,1.37444,0.0832388,0.0105961,0.0495452,-0.00834219,0.0338501,0.0495452,0.00944187,0.0506549,0.0019469,0.0,0.0010396,0.0100893,0.0283256,0.065397,0.242607,0.158407,0.00147493,0.00913717,0.058997,-0.316809,0.012071,-0.0061757
,,,,,,,,,,,,,,,,-0.0199059,-0.0127235,0.00412837,0.479507,-0.102271,0.73164,0.158627,-0.0,-0.102271,0.000977198,0.01881,-2.1172,0.00294622,0.00581689,0.15341,0.0106912,-0.285278,1.37444,0.0926367,0.012411,0.0511365,-0.00971281,0.0341537,0.0511365,0.00994527,0.0522341,0.00196903,0.0,0.000978812,0.0110258,0.0298358,0.0607728,0.246228,0.159836,-0.0,0.00971239,0.0619469,-0.319667,0.012411,-0.00718248
,,,,,,,,,,,,,,,,-0.0209447,-0.0127392,0.00412837,0.48364,-0.105482,0.825708,0.159993,-0.0,-0.105482,0.0010809,0.0193814,-2.1373,0.00307205,0.00633627,0.158225,0.0112215,-0.27832,1.37444,0.0966644,0.0112791,0.0527418,0.00367975,0.0344462,0.0527418,0.0104646,0.0538272,0.00199115,0.0,0.00102238,0.0120126,0.0313939,0.061561,0.246228,0.161213,0.00147493,0.0101991,0.0501475,-0.322422,0.012754,-0.00820551
,,,,,,,,,,,,,,,,-0.0220157,-0.0127392,0.00412837,0.48762,-0.108719,0.804804,0.161307,-0.0,-0.107672,0.00118804,0.0199407,-2.18085,0.00320132,0.00687177,0.163082,0.0117678,-0.271362,1.37444,0.10472,0.00867514,0.0543606,0.00971107,0.0347278,0.0543606,0.0110001,0.0554338,0.00201327,-0.0010472,0.00110407,0.0130598,0.0330004,0.058362,0.242607,0.16254,0.00442478,0.0106637,0.0457227,-0.325075,0.0130999,-0.0092765
,,,,,,,,,,,,,,,,-0.0231191,-0.0127392,0.00412837,0.491448,-0.111983,0.762996,0.162572,-0.0,-0.111983,0.00129866,0.0205991,-2.22105,0.00333406,0.00742353,0.167977,0.0123302,-0.267883,1.37444,0.0993495,0.0119736,0.0559924,0.0172302,0.0349986,0.0559924,0.0115519,0.0570532,0.0020354,0.0,0.00129039,0.0140566,0.0346557,0.0686278,0.231744,0.163816,0.00147493,0.0110398,0.039823,-0.327627,0.0134486,-0.01038
,,,,,,,,,,,,,,,,-0.0242554,-0.0127392,0.00412837,0.495125,-0.115272,0.81003,0.163786,-0.0,-0.115272,0.00139065,0.021206,-2.22775,0.0034703,0.00799166,0.17291,0.0129089,-0.264404,1.38489,0.105391,0.0123249,0.0576368,0.0321364,0.0352585,0.0576368,0.01212,0.0586851,0.00207965,0.0,0.00166996,0.0151542,0.0363601,0.0675192,0.231744,0.165042,0.00147493,0.0112389,0.0265487,-0.330078,0.0137999,-0.0115162
,,,,,,,,,,,,,,,,-0.0254247,-0.0127392,0.00413844,0.498653,-0.118584,0.83616,0.164951,0.00067128,-0.118584,0.00148617,0.0218623,-2.26125,0.00361006,0.00856623,0.177879,0.013504,-0.250488,1.42147,0.114789,0.00972892,0.0592931,0.055904,0.0355078,0.0586218,0.0127047,0.0603288,0.00212389,0.0,0.00224289,0.0162517,0.038114,0.0630903,0.231744,0.166218,0.00442478,0.0112611,0.00442478,-0.33243,0.0141537,-0.0126855
,,,,,,,,,,,,,,,,-0.0266272,-0.0127392,0.00413844,0.502031,-0.12192,0.898872,0.166067,-0.0,-0.12192,0.00158524,0.0224679,-2.28135,0.00375338,0.00916749,0.182883,0.0141155,-0.247009,1.4267,0.117474,0.0100852,0.0609609,0.0619839,0.0357464,0.0609609,0.0133059,0.0619839,0.00216814,0.0,0.00283232,0.0174499,0.0399178,0.0654087,0.231744,0.167344,0.00442478,0.0112832,-0.0,-0.334682,0.01451,-0.013888
,,,,,,,,,,,,,,,,-0.0278631,-0.0127549,0.00413844,0.505262,-0.125278,0.867516,0.167134,-0.0,-0.12423,0.00168788,0.0231035,-2.3383,0.00390027,0.00978549,0.187919,0.0147437,-0.253967,1.44238,0.121502,0.0104438,0.0626398,0.0592252,0.0359744,0.0626398,0.0139239,0.06365,0.00221239,-0.0010472,0.00341624,0.0186683,0.0417718,0.0664176,0.231744,0.168421,0.00442478,0.0113274,0.00442478,-0.336836,0.0148686,-0.0151083
,,,,,,,,,,,,,,,,-0.0291328,-0.0127549,0.00414851,0.508347,-0.128656,0.867516,0.168152,0.00067128,-0.128656,0.00179412,0.0237393,-2.34165,0.00405076,0.0104103,0.192988,0.0153885,-0.250488,1.48418,0.124858,0.0108046,0.0643292,0.0594267,0.0361919,0.0636579,0.0145588,0.0653264,0.00225664,0.0,0.00401686,0.019937,0.0436763,0.0681294,0.231744,0.169449,0.00442478,0.0113717,0.0058997,-0.338892,0.0152294,-0.0163779
,,,,,,,,,,,,,,,,-0.0304363,-0.0127549,0.00414851,0.511286,-0.132055,0.898872,0.169122,-0.0,-0.132055,0.00190398,0.0243655,-2.38185,0.00420486,0.011062,0.198086,0.0160502,-0.240051,1.49986,0.131571,0.00969268,0.0660286,0.0625881,0.036399,0.0660286,0.0152105,0.0670128,0.00230088,0.0,0.00461218,0.0212662,0.0456316,0.0665149,0.231744,0.170429,0.0058997,0.0114381,0.00442478,-0.340852,0.0155924,-0.0176815
,,,,,,,,,,,,,,,,-0.031774,-0.0127549,0.00414851,0.51408,-0.135473,0.96681,0.170044,-0.0,-0.135473,0.00201748,0.0249723,-2.412,0.00436261,0.0117309,0.203213,0.0167288,-0.240051,1.53122,0.135599,0.0115326,0.0677376,0.062809,0.0365958,0.0677376,0.0158794,0.0687087,0.00234513,0.0,0.00524653,0.0226658,0.0476381,0.0676141,0.235365,0.17136,0.00442478,0.0114823,0.0058997,-0.342715,0.0159574,-0.0190191
,,,,,,,,,,,,,,,,-0.0331459,-0.0127706,0.00415858,0.516731,-0.138909,0.919776,0.170919,0.00067128,-0.137862,0.00211251,0.0256709,-2.4455,0.00452402,0.0124067,0.208367,0.0174244,-0.240051,1.53644,0.14164,0.0104246,0.0694557,0.0645139,0.0367823,0.0687844,0.0165653,0.0704136,0.0024115,-0.0010472,0.00585364,0.0240251,0.049696,0.0667268,0.238986,0.172244,0.0058997,0.0115708,0.0058997,-0.344482,0.0163243,-0.0203753
,,,,,,,,,,,,,,,,-0.0345522,-0.0127706,0.00415858,0.51924,-0.142362,0.898872,0.171746,-0.0,-0.142362,0.00221123,0.0261291,-2.47565,0.0046891,0.0131099,0.213547,0.0181371,-0.233093,1.57825,0.143654,0.0122682,0.0711823,0.0632774,0.0369586,0.0711823,0.0172685,0.0721269,0.00247788,0.0,0.00645572,0.0256765,0.0518055,0.0698929,0.246228,0.17308,0.00442478,0.0116814,0.00884956,-0.346154,0.016693,-0.0217816
,,,,,,,,,,,,,,,,-0.0359932,-0.0127863,0.00415858,0.521607,-0.145832,0.96681,0.172527,-0.0,-0.145832,0.00231364,0.0267701,-2.5125,0.00485788,0.0138304,0.218751,0.018867,-0.226135,1.60961,0.153052,0.0111637,0.0729171,0.0590991,0.0371248,0.0729171,0.017989,0.0738483,0.00254425,0.0,0.00703072,0.0271969,0.053967,0.0656993,0.25347,0.173869,0.0058997,0.0118363,0.0147493,-0.347732,0.0170634,-0.0232069
,,,,,,,,,,,,,,,,-0.0374689,-0.0127863,0.00416865,0.523834,-0.149317,0.91455,0.173261,0.00067128,-0.14827,0.00244188,0.0274532,-2.53595,0.00503038,0.0145582,0.223979,0.0196141,-0.219177,1.63051,0.159093,0.0115357,0.0746595,0.0564033,0.0372809,0.0739883,0.0187269,0.0755773,0.0025885,-0.0010472,0.0075566,0.0287274,0.0561806,0.0648851,0.25347,0.174611,0.0058997,0.0120575,0.019174,-0.349217,0.0174354,-0.0246826
,,,,,,,,,,,,,,,,-0.0389795,-0.0127863,0.00416865,0.525922,-0.152816,0.867516,0.173949,-0.0,-0.152816,0.00257385,0.0280981,-2.5929,0.0052066,0.0153136,0.229228,0.0203786,-0.212219,1.63051,0.159765,0.0163341,0.0764092,0.0492898,0.0374271,0.0764092,0.0194822,0.0773134,0.00263274,0.0,0.00801131,0.0303486,0.0584467,0.0694627,0.246228,0.175307,0.00147493,0.0123673,0.0280236,-0.350609,0.017809,-0.0261933
,,,,,,,,,,,,,,,,-0.0405252,-0.012802,0.00417872,0.527871,-0.156329,0.977262,0.174592,0.00067128,-0.155281,0.00273169,0.0286344,-2.62305,0.00538656,0.0160764,0.234497,0.0211604,-0.205261,1.66187,0.16782,0.0137592,0.0781655,0.042183,0.0375634,0.0774942,0.0202551,0.0790561,0.00265487,-0.0010472,0.00839493,0.0321308,0.0607653,0.0666765,0.224502,0.175957,0.00442478,0.0127655,0.0368732,-0.351909,0.018184,-0.0277233
,,,,,,,,,,,,,,,,-0.0421061,-0.012802,0.00417872,0.529684,-0.159854,0.94068,0.175189,-0.0,-0.159854,0.00287117,0.0293343,-2.66995,0.00557028,0.0168668,0.239784,0.0219597,-0.205261,1.66709,0.17319,0.0170853,0.0799282,0.0454069,0.0376899,0.0799282,0.0210456,0.0808051,0.00269911,0.0,0.00886237,0.0338023,0.0631367,0.0665941,0.213639,0.176561,0.00147493,0.0130973,0.0353982,-0.353117,0.0185602,-0.0293042
,,,,,,,,,,,,,,,,-0.0437224,-0.0128177,0.00417872,0.53136,-0.163391,0.909324,0.175741,-0.0,-0.162343,0.00303653,0.0299966,-2.6867,0.00575777,0.0176749,0.24509,0.0227765,-0.20874,1.7089,0.175875,0.0174628,0.0816966,0.0560111,0.0378067,0.0816966,0.0218537,0.0825598,0.00272124,-0.0010472,0.00945795,0.0355644,0.065561,0.0692143,0.21726,0.17712,0.00147493,0.0133186,0.0265487,-0.354234,0.0189377,-0.0309047
,,,,,,,,,,,,,,,,-0.045374,-0.0128334,0.00418879,0.532901,-0.166938,1.0243,0.176248,0.00067128,-0.166938,0.00320568,0.0306113,-2.73695,0.00594904,0.0184907,0.250411,0.0236109,-0.201782,1.73503,0.181917,0.0178414,0.0834704,0.0666206,0.0379138,0.0827991,0.0226795,0.0843197,0.00274336,0.0,0.0101375,0.0374272,0.0680385,0.0684942,0.257091,0.177634,0.00147493,0.0134735,0.0176991,-0.355262,0.0193163,-0.0325406
,,,,,,,,,,,,,,,,-0.0470612,-0.0128334,0.00419886,0.534309,-0.170496,0.925002,0.176711,-0.0,-0.169448,0.00337861,0.0312088,-2.77045,0.0061441,0.0193242,0.255747,0.0244629,-0.194824,1.76116,0.189972,0.0152712,0.0852491,0.0757601,0.0380113,0.0852491,0.0235231,0.0860846,0.00276549,-0.0010472,0.0108568,0.0393605,0.0705693,0.065775,0.28968,0.178103,0.00442478,0.0136062,0.0103245,-0.3562,0.019696,-0.0342278
,,,,,,,,,,,,,,,,-0.0487839,-0.0128491,0.00419886,0.535583,-0.174062,0.935454,0.17713,0.00067128,-0.173015,0.00355535,0.0318597,-2.81735,0.00634296,0.0201856,0.261097,0.0253326,-0.194824,1.79252,0.194,0.0186016,0.0870323,0.0775293,0.0380993,0.086361,0.0243845,0.0878538,0.00278761,-0.0010472,0.0116379,0.0412938,0.0731535,0.0670969,0.315027,0.178528,0.00147493,0.0136947,0.0103245,-0.35705,0.0200765,-0.0359348
,,,,,,,,,,,,,,,,-0.0505424,-0.0128805,0.00419886,0.536726,-0.177636,1.01384,0.177505,-0.0,-0.176589,0.0037359,0.0324836,-2.8542,0.00654563,0.0210649,0.266459,0.02622,-0.187866,1.82387,0.201384,0.018983,0.0888195,0.0807775,0.0381779,0.0888195,0.0252638,0.089627,0.00280973,-0.0010472,0.0124368,0.0433077,0.0757913,0.0650745,0.333132,0.178909,0.00147493,0.0137832,0.00884956,-0.357812,0.0204579,-0.0376619
,,,,,,,,,,,,,,,,-0.0523367,-0.0128962,0.00420893,0.537738,-0.181218,0.94068,0.177837,0.00067128,-0.178076,0.00392026,0.0331008,-2.89105,0.00675212,0.021952,0.271831,0.0271252,-0.180908,1.85,0.204069,0.0193651,0.0906103,0.0825542,0.0382471,0.0899391,0.0261609,0.0914038,0.00283186,-0.00314159,0.0132535,0.0453819,0.0784827,0.0677618,0.354858,0.179246,0.00147493,0.0138717,0.00884956,-0.358487,0.0208401,-0.0394405
,,,,,,,,,,,,,,,,-0.0541668,-0.0129119,0.004219,0.53862,-0.184806,1.05565,0.178126,-0.0,-0.183759,0.00408633,0.0337113,-2.9346,0.00696244,0.022857,0.277213,0.0280481,-0.180908,1.88659,0.210111,0.0197479,0.0924043,0.0828591,0.038307,0.0924043,0.027076,0.0931836,0.00287611,-0.0010472,0.0140658,0.0475166,0.0812279,0.0671022,0.380205,0.17954,0.00147493,0.0139823,0.0103245,-0.359075,0.0212228,-0.0412549
,,,,,,,,,,,,,,,,-0.0560328,-0.0129434,0.004219,0.539374,-0.188399,0.998166,0.178372,0.00067128,-0.187352,0.00427835,0.0344361,-2.9815,0.00717658,0.02379,0.282603,0.0289889,-0.180908,1.92317,0.217495,0.0201312,0.094201,0.0846417,0.0383577,0.0935297,0.028009,0.0949661,0.00289823,-0.0010472,0.0148959,0.0495908,0.084027,0.0651081,0.387447,0.179791,0.00147493,0.0140929,0.0103245,-0.359577,0.0216062,-0.0430895
,,,,,,,,,,,,,,,,-0.0579348,-0.0129748,0.004219,0.54,-0.191997,1.00862,0.178576,-0.0,-0.188855,0.00449633,0.0350437,-3.01835,0.00739456,0.024741,0.288,0.0299475,-0.180908,1.9493,0.219509,0.020515,0.096,0.0834766,0.0383993,0.096,0.02896,0.0967509,0.00289823,-0.00314159,0.0157218,0.0518363,0.08688,0.0684913,0.401931,0.18,0.00147493,0.0142257,0.0132743,-0.359994,0.02199,-0.04496
,,,,,,,,,,,,,,,,-0.0598728,-0.0130062,0.00422907,0.540499,-0.195599,0.998166,0.178738,0.00067128,-0.192457,0.00469603,0.035665,-3.0619,0.00761638,0.0256999,0.293403,0.0309239,-0.17395,1.99111,0.232263,0.0208992,0.0978009,0.0852632,0.0384318,0.0971296,0.029929,0.0985375,0.00292035,-0.00314159,0.0165434,0.054122,0.089787,0.0611396,0.409173,0.180166,0.00147493,0.0143805,0.0132743,-0.360327,0.0223741,-0.0468666
,,,,,,,,,,,,,,,,-0.0618468,-0.0130533,0.00422907,0.540873,-0.199203,0.956358,0.178859,-0.0,-0.195014,0.00489957,0.03628,-3.1088,0.00784204,0.026687,0.29881,0.0319182,-0.160034,1.99111,0.229578,0.0212836,0.0996032,0.0870512,0.0384554,0.0996032,0.030916,0.100326,0.00294248,-0.00418879,0.0174271,0.0564681,0.0927481,0.0692316,0.423657,0.180291,0.00147493,0.0144911,0.0132743,-0.360577,0.0227586,-0.0487935
,,,,,,,,,,,,,,,,-0.0638568,-0.0131004,0.00423914,0.541123,-0.20281,1.00339,0.178938,0.00067128,-0.198621,0.00510695,0.0368886,-3.1758,0.00807155,0.0276819,0.30422,0.0329304,-0.170471,2.04337,0.238305,0.0231432,0.101407,0.0917901,0.03847,0.100735,0.0319211,0.102115,0.0029646,-0.00418879,0.0183286,0.0588747,0.0957632,0.0659151,0.441762,0.180374,-0.0,0.0146018,0.0103245,-0.360743,0.0231432,-0.0507564
,,,,,,,,,,,,,,,,-0.065903,-0.0131476,0.00424921,0.541249,-0.206418,0.99294,0.178977,0.00067128,-0.202229,0.00531818,0.0375009,-3.2227,0.00830491,0.0286949,0.309632,0.0339605,-0.166992,2.08517,0.244346,0.022053,0.103211,0.0980045,0.0384759,0.102539,0.0329442,0.103904,0.00298673,-0.00418879,0.0192924,0.0613315,0.0988325,0.0652855,0.467109,0.180416,0.00147493,0.0146681,0.0058997,-0.360827,0.0235279,-0.0527554
,,,,,,,,,,,,,,,,-0.0679852,-0.0131947,0.00424921,0.541252,-0.210026,1.03475,0.178975,-0.0,-0.205837,0.00553326,0.0380869,-3.2495,0.00854211,0.0297361,0.315044,0.0350085,-0.156555,2.1113,0.250388,0.0224378,0.105015,0.0997943,0.0384729,0.105015,0.0339853,0.105694,0.00300885,-0.00418879,0.0202961,0.063869,0.101956,0.0646566,0.496077,0.180417,0.00147493,0.0147124,0.0058997,-0.360829,0.0239127,-0.0547905
,,,,,,,,,,,,,,,,-0.0701035,-0.0132575,0.00425927,0.541135,-0.213634,1.01907,0.178933,0.00067128,-0.207351,0.00577431,0.0385054,-3.3165,0.00878316,0.0307852,0.320456,0.0360744,-0.160034,2.16879,0.255758,0.0228224,0.106819,0.103059,0.0384613,0.106147,0.0350444,0.107484,0.00300885,-0.00628319,0.0213177,0.0666279,0.105133,0.0646984,0.517803,0.180378,0.00147493,0.0147566,0.00442478,-0.360751,0.0242974,-0.056846
,,,,,,,,,,,,,,,,-0.0722579,-0.0133204,0.00425927,0.540897,-0.217241,1.03475,0.178851,-0.0,-0.210958,0.00599708,0.0391895,-3.37345,0.00902806,0.0318624,0.325867,0.0371582,-0.153076,2.20015,0.263813,0.023207,0.108622,0.107798,0.0384411,0.108622,0.0361217,0.109272,0.00303097,-0.00628319,0.0223573,0.0691755,0.108365,0.0620533,0.539529,0.180299,0.00147493,0.0148009,0.00147493,-0.360592,0.0246819,-0.0589375
,,,,,,,,,,,,,,,,-0.0744483,-0.013446,0.00426934,0.54054,-0.220846,1.05043,0.178729,-0.0,-0.211421,0.0062237,0.0396961,-3.42705,0.0092768,0.0329475,0.331274,0.0382598,-0.149597,2.22105,0.265827,0.0235912,0.110425,0.109585,0.0384124,0.110425,0.0372169,0.11106,0.0030531,-0.00942478,0.0234368,0.0719546,0.111651,0.0654467,0.557634,0.18018,0.00147493,0.014823,0.00147493,-0.360354,0.0250662,-0.0610023
,,,,,,,,,,,,,,,,-0.0766748,-0.0136188,0.00426934,0.540065,-0.224448,1.05565,0.178569,0.00067128,-0.20874,0.00645416,0.0404179,-3.47395,0.00952938,0.0340608,0.336677,0.0393794,-0.156555,2.2315,0.273882,0.0239752,0.112226,0.108422,0.0383752,0.111554,0.0383301,0.112847,0.00307522,-0.015708,0.0245342,0.0745725,0.11499,0.0627945,0.568497,0.180022,0.00147493,0.0148451,0.00442478,-0.360038,0.0254501,-0.063056
,,,,,,,,,,,,,,,,-0.0789373,-0.0139015,0.00427941,0.539473,-0.228046,1.09746,0.17837,0.00067128,-0.202913,0.00668845,0.0410325,-3.4304,0.0097858,0.035182,0.342075,0.0405168,-0.153076,2.30989,0.27254,0.0243587,0.114025,0.110207,0.0383297,0.113354,0.0394614,0.114632,0.00309734,-0.0251327,0.0256053,0.0773516,0.118384,0.0695348,0.582981,0.179824,0.00147493,0.0149115,0.00442478,-0.359643,0.0258336,-0.0650357
,,,,,,,,,,,,,,,,-0.0812357,-0.0142785,0.00428948,0.538764,-0.23164,1.10269,0.178132,0.00067128,-0.196036,0.00692658,0.0416005,-3.34665,0.0100461,0.0363212,0.347466,0.041672,-0.142639,2.3308,0.287979,0.0262167,0.115822,0.110515,0.0382758,0.115151,0.0406106,0.116414,0.00311947,-0.0356047,0.0266941,0.0802314,0.121832,0.0594867,0.597465,0.179588,-0.0,0.0149779,0.0058997,-0.359171,0.0262167,-0.0669572
,,,,,,,,,,,,,,,,-0.0835701,-0.0146555,0.00429955,0.537941,-0.235229,1.09746,0.177856,-0.0,-0.19753,0.00719066,0.0422021,-3.4371,0.0103101,0.0374783,0.35285,0.042845,-0.142639,2.3726,0.288651,0.0251242,0.117617,0.109345,0.0382137,0.117617,0.0417778,0.118194,0.00311947,-0.0376991,0.0277565,0.0831314,0.125333,0.064199,0.622812,0.179314,0.00147493,0.0150885,0.00884956,-0.358622,0.0265991,-0.0689145
,,,,,,,,,,,,,,,,-0.0859403,-0.0150011,0.00429955,0.537004,-0.238813,1.05565,0.177543,0.00067128,-0.204255,0.00743644,0.0427971,-3.54765,0.010578,0.0386634,0.358224,0.0440359,-0.135681,2.42486,0.292007,0.025506,0.119408,0.109647,0.0381435,0.118737,0.042963,0.119971,0.00314159,-0.0345575,0.0288367,0.0860917,0.128889,0.0662174,0.648159,0.179001,0.00147493,0.0151991,0.0103245,-0.357997,0.0269809,-0.0709392
,,,,,,,,,,,,,,,,-0.0883463,-0.0154409,0.00430962,0.535954,-0.242389,1.13927,0.177192,0.00067128,-0.200501,0.00768603,0.0435264,-3.4706,0.0108497,0.0398564,0.363589,0.0452444,-0.13916,2.47712,0.298049,0.025887,0.121196,0.11142,0.0380652,0.120525,0.044166,0.121745,0.00316372,-0.0418879,0.0299347,0.0889715,0.132498,0.0655408,0.669885,0.178651,0.00147493,0.0153097,0.0103245,-0.357297,0.027362,-0.0729054
,,,,,,,,,,,,,,,,-0.090788,-0.0159907,0.00430962,0.534792,-0.245958,1.15495,0.176804,-0.0,-0.195693,0.00796155,0.0438965,-3.4639,0.0111253,0.0410772,0.368943,0.0464707,-0.13916,2.51893,0.302076,0.0277422,0.122981,0.108766,0.0379789,0.122981,0.0453869,0.123515,0.00316372,-0.0502655,0.030984,0.0922641,0.136161,0.0668669,0.68799,0.178264,-0.0,0.0154867,0.0147493,-0.356523,0.0277422,-0.0747973
,,,,,,,,,,,,,,,,-0.0932654,-0.0165248,0.00431969,0.53352,-0.249519,1.14972,0.176379,0.00067128,-0.198207,0.00821875,0.0446019,-3.54765,0.0114046,0.0423059,0.374285,0.0477147,-0.13916,2.55029,0.308789,0.0266466,0.124762,0.0987322,0.0378847,0.12409,0.0466256,0.125281,0.00318584,-0.0513127,0.0319404,0.0952748,0.139877,0.0654958,0.68799,0.17784,0.00147493,0.0157743,0.0265487,-0.355674,0.0281215,-0.0767406
,,,,,,,,,,,,,,,,-0.0957784,-0.017106,0.00432976,0.532138,-0.253071,1.20198,0.175919,0.00067128,-0.193381,0.00847973,0.0453104,-3.46725,0.0116877,0.0435523,0.379613,0.0489763,-0.13916,2.60777,0.314159,0.0284999,0.126538,0.0872194,0.0377827,0.125866,0.0478821,0.127042,0.00320796,-0.0596903,0.0327595,0.0983359,0.143646,0.0654539,0.68799,0.177379,-0.0,0.0162168,0.039823,-0.354753,0.0284999,-0.0786724
,,,,,,,,,,,,,,,,-0.0983268,-0.0177814,0.00433983,0.530647,-0.256614,1.14972,0.175422,0.00067128,-0.192735,0.00876662,0.0459412,-3.58115,0.0119746,0.0448165,0.384927,0.0502556,-0.13916,2.64958,0.318187,0.0274022,0.128309,0.0742268,0.0376728,0.127638,0.0491563,0.128799,0.00320796,-0.0638791,0.0334857,0.101528,0.147469,0.0667402,0.695232,0.176882,0.00147493,0.0167699,0.0545723,-0.353759,0.0288771,-0.0805454
,,,,,,,,,,,,,,,,-0.100911,-0.0186454,0.00433983,0.529049,-0.260146,1.18108,0.174889,-0.0,-0.177418,0.00903515,0.0465545,-3.4371,0.0122652,0.0461084,0.390226,0.0515523,-0.132202,2.70184,0.322886,0.0277784,0.130075,0.0759784,0.0375553,0.130075,0.0504483,0.130551,0.00323009,-0.0827286,0.0342293,0.10479,0.151345,0.0673399,0.720579,0.17635,0.00147493,0.017323,0.0545723,-0.352694,0.0292533,-0.0822653
,,,,,,,,,,,,,,,,-0.10353,-0.0196192,0.00435997,0.527344,-0.263668,1.26992,0.174322,0.00067128,-0.168373,0.00930743,0.0472812,-3.4304,0.0125596,0.0473978,0.395508,0.0528666,-0.125244,2.7541,0.328256,0.0281533,0.131836,0.0777245,0.0374302,0.131165,0.0517578,0.132297,0.00325221,-0.095295,0.0349905,0.107992,0.155273,0.0672517,0.745926,0.175781,0.00147493,0.0178761,0.0545723,-0.351557,0.0296282,-0.0839105
,,,,,,,,,,,,,,,,-0.106184,-0.0207188,0.00437004,0.525533,-0.267177,1.18108,0.173719,0.00201384,-0.159316,0.00960558,0.0479096,-3.4773,0.0128578,0.0487149,0.400772,0.0541982,-0.125244,2.79068,0.334298,0.0300019,0.133591,0.07504,0.0372975,0.131577,0.053085,0.134037,0.00325221,-0.107861,0.0357248,0.111345,0.159255,0.0664746,0.756789,0.175178,-0.0,0.0184734,0.058997,-0.35035,0.0300019,-0.0854651
,,,,,,,,,,,,,,,,-0.108873,-0.0218655,0.00438011,0.523619,-0.270675,1.24379,0.173082,0.00067128,-0.154436,0.00988534,0.0484999,-3.62135,0.0131597,0.0500495,0.406018,0.0555473,-0.128723,2.82727,0.340339,0.0288992,0.135339,0.0870985,0.0371574,0.134668,0.0544296,0.135771,0.00327434,-0.116239,0.0366535,0.114789,0.163289,0.0656789,0.803862,0.17454,0.00147493,0.0188938,0.0486726,-0.349074,0.0303742,-0.0870077
,,,,,,,,,,,,,,,,-0.111597,-0.0230593,0.00439017,0.5216,-0.274159,1.3274,0.17241,0.00067128,-0.15792,0.0101688,0.0492231,-3.67495,0.0134653,0.0514015,0.411244,0.0569136,-0.128723,2.88998,0.342353,0.0292701,0.137081,0.1021,0.0370098,0.13641,0.0557917,0.137499,0.00329646,-0.116239,0.0376658,0.118152,0.167375,0.0688913,0.850935,0.173867,0.00147493,0.0192478,0.0353982,-0.347728,0.030745,-0.0885381
,,,,,,,,,,,,,,,,-0.114356,-0.0243788,0.00440024,0.51948,-0.277629,1.25424,0.171705,0.00067128,-0.155107,0.010456,0.0495453,-3.6314,0.0137746,0.052771,0.41645,0.0582972,-0.125244,2.96837,0.353094,0.0311143,0.138817,0.102346,0.036855,0.138145,0.0571712,0.139219,0.00331858,-0.122522,0.038607,0.121968,0.171514,0.0633563,0.861798,0.17316,-0.0,0.0196903,0.0368732,-0.346315,0.0311143,-0.0899776
,,,,,,,,,,,,,,,,-0.11715,-0.0257139,0.00441031,0.517258,-0.281085,1.19153,0.170966,0.00067128,-0.151232,0.010769,0.0500303,-3.6314,0.0140876,0.0541577,0.421634,0.059698,-0.125244,2.99972,0.357121,0.0300071,0.140545,0.09226,0.0366929,0.139873,0.058568,0.140933,0.00331858,-0.129852,0.0394989,0.125674,0.175704,0.0645124,0.858177,0.172419,0.00147493,0.0201991,0.0486726,-0.344833,0.0314821,-0.091436
