proportionalf_3.txt,integralf_3.txt,proportionalf_1.txt,integralf_1.txt,wrench_fz.txt,integralf_2.txt,integralf_4.txt,wrench_fx.txt,proportionalf_5.txt,integralf_5.txt,proportionalf_2.txt,wrench_fy.txt,proportionalf_4.txt,wrench_my.txt,wrench_mz.txt,wrench_mx.txt,posa1.txt,error_vel_5.txt,trq1.txt,accd3.txt,error_vel_2.txt,veld4.txt,vela4.txt,posd4.txt,error_vel_1.txt,vela5.txt,veld1.txt,error_pos_2.txt,vela2.txt,accd4.txt,error_pos_1.txt,posd2.txt,accd5.txt,accd2.txt,trq3.txt,error_pos_4.txt,posa2.txt,posa5.txt,accd1.txt,posa3.txt,trq5.txt,vela3.txt,posd5.txt,veld2.txt,veld5.txt,error_pos_3.txt,posd1.txt,posa4.txt,posd3.txt,trq2.txt,vela1.txt,error_pos_5.txt,trq4.txt,veld3.txt,error_vel_4.txt,error_vel_3.txt
,,,,,,,,,,,,,,,,0.000100692,0.373555,0.303108,-0.742838,0.112149,0.149532,0.019174,0.0238874,0.0367116,0.00147493,0.0373829,0.0136663,-0.0,0.580342,0.00587115,0.0179155,1.44977,0.435256,-2.47565,0.0135113,0.00424921,0.000752212,0.145085,-0.0125507,-0.393127,-0.0010472,0.0603609,0.112149,0.37503,-0.0180252,0.00597185,0.0103761,-0.0305759,1.82387,0.00067128,0.0596087,0.286059,-0.1914,0.130358,-0.190353
,,,,,,,,,,,,,,,,0.00012083,0.388146,0.350142,-0.752321,0.115858,0.155372,0.0221239,0.0254118,0.0368292,0.00147493,0.0388431,0.0147996,0.00067128,0.587751,0.00623213,0.0190589,1.46828,0.440813,-2.5125,0.0147924,0.00425927,0.000774336,0.146938,-0.0125821,-0.379211,-0.0010472,0.064184,0.116529,0.389621,-0.0199451,0.00635296,0.0106195,-0.0325272,1.8291,0.00201384,0.0634096,0.311406,-0.198876,0.133248,-0.197829
,,,,,,,,,,,,,,,,0.000161107,0.404394,0.36582,-0.761527,0.120964,0.161286,0.0235988,0.0269951,0.0362938,-0.0,0.0403215,0.015987,-0.0,0.594943,0.00658766,0.0202463,1.48624,0.446207,-2.56945,0.0161322,0.00425927,0.000774336,0.148736,-0.0125978,-0.365295,-0.00314159,0.0681539,0.120964,0.404394,-0.0219559,0.00674877,0.0108628,-0.0345537,1.89704,0.00402768,0.0673796,0.340374,-0.206446,0.137687,-0.203304
,,,,,,,,,,,,,,,,0.000211453,0.417869,0.381498,-0.770458,0.125453,0.16727,0.0280236,0.0286378,0.0377899,0.00147493,0.0418176,0.0172191,-0.0,0.60192,0.006948,0.0214783,1.50367,0.45144,-2.6197,0.0174652,0.00425927,0.00079646,0.15048,-0.0126292,-0.358337,-0.00314159,0.0722724,0.125453,0.419344,-0.0240272,0.00715945,0.0111726,-0.0366564,1.94407,0.00402768,0.071476,0.358479,-0.214106,0.139247,-0.210965
,,,,,,,,,,,,,,,,0.000281938,0.43299,0.402402,-0.779115,0.129993,0.173324,0.0280236,0.0303407,0.0366181,0.00147493,0.0433309,0.0184862,-0.0,0.608683,0.00730324,0.0227555,1.52057,0.456513,-2.68,0.0189027,0.00426934,0.000818584,0.152171,-0.0126449,-0.354858,-0.0010472,0.0765414,0.129993,0.434465,-0.0261912,0.00758518,0.0114381,-0.0388361,1.9493,0.0067128,0.0757228,0.394689,-0.221854,0.1453,-0.220807
,,,,,,,,,,,,,,,,0.000412837,0.449753,0.402402,-0.7875,0.133911,0.179443,0.0265487,0.0321045,0.0341204,-0.0,0.0448608,0.019809,0.00067128,0.615234,0.00761329,0.0240784,1.53693,0.461426,-2.747,0.020401,0.00426934,0.000818584,0.153809,-0.0126606,-0.340942,-0.0010472,0.0809623,0.134583,0.449753,-0.0284331,0.00802612,0.0117035,-0.0410937,1.97543,0.0107405,0.0801437,0.459867,-0.229688,0.152895,-0.22864
,,,,,,,,,,,,,,,,0.000604152,0.463727,0.397176,-0.795615,0.139221,0.185628,0.0235988,0.0339298,0.0296249,0.00147493,0.0464069,0.021178,-0.0,0.621574,0.0078783,0.0254473,1.55277,0.466181,-2.7939,0.022005,0.00426934,0.000840708,0.155394,-0.012692,-0.333984,-0.0010472,0.085537,0.139221,0.465202,-0.0307381,0.00848245,0.0119248,-0.0434301,2.05382,0.016782,0.0846962,0.535908,-0.237603,0.162029,-0.236556
,,,,,,,,,,,,,,,,0.000815606,0.480807,0.36582,-0.803462,0.143234,0.191874,0.0235988,0.0358173,0.0271588,-0.0,0.0479685,0.0225835,0.00067128,0.627705,0.00813871,0.0268629,1.56808,0.470779,-2.8542,0.0235827,0.00427941,0.000862832,0.156926,-0.0127235,-0.323547,-0.00314159,0.0902669,0.143906,0.480807,-0.0331226,0.00895431,0.0122345,-0.0458461,2.0695,0.0208097,0.089404,0.590223,-0.245599,0.168275,-0.242457
,,,,,,,,,,,,,,,,0.000936436,0.495087,0.438984,-0.811043,0.148636,0.198181,0.0353982,0.0377675,0.0354484,0.00147493,0.0495452,0.0240462,-0.0,0.633627,0.00850543,0.0283256,1.58287,0.475221,-2.9145,0.0251347,0.00427941,0.000862832,0.158407,-0.0127863,-0.31311,-0.00418879,0.0951536,0.148636,0.496562,-0.0355561,0.00944187,0.0126327,-0.0483424,2.14789,0.0140969,0.0942908,0.611949,-0.253672,0.162783,-0.249483
,,,,,,,,,,,,,,,,0.000976713,0.510988,0.543504,-0.818359,0.152738,0.204546,0.0501475,0.0397811,0.0444237,0.00147493,0.0511365,0.0255463,0.00067128,0.639343,0.00896855,0.0298358,1.59715,0.479507,-2.99155,0.0265731,0.00428948,0.000884956,0.159836,-0.0128491,-0.309631,-0.00733038,0.100199,0.15341,0.512463,-0.0380706,0.00994527,0.013208,-0.0509198,2.18969,0.0067128,0.0993136,0.622812,-0.261819,0.154399,-0.254489
,,,,,,,,,,,,,,,,0.00100692,0.528503,0.67938,-0.825413,0.158225,0.210967,0.0619469,0.0418586,0.0500567,-0.0,0.0527418,0.0271045,-0.0,0.644854,0.00945773,0.0313939,1.61091,0.48364,-3.0418,0.0280533,0.00428948,0.000884956,0.161213,-0.0129591,-0.299194,-0.00733038,0.105403,0.158225,0.528503,-0.0406199,0.0104646,0.0138053,-0.053579,2.23673,0.00268512,0.104518,0.673506,-0.270038,0.14902,-0.262708
,,,,,,,,,,,,,,,,0.00103713,0.543204,0.747318,-0.832205,0.162411,0.217442,0.0619469,0.0440006,0.0516755,0.00147493,0.0543606,0.0287009,0.00067128,0.65016,0.00996302,0.0330004,1.62417,0.48762,-3.149,0.0295979,0.00429955,0.00090708,0.16254,-0.0130847,-0.295715,-0.0125664,0.110769,0.163082,0.544679,-0.043236,0.0110001,0.0144027,-0.0563208,2.30989,0.00268512,0.109862,0.716958,-0.278326,0.155496,-0.26576
,,,,,,,,,,,,,,,,0.00110761,0.560985,0.762996,-0.838738,0.167306,0.22397,0.0634218,0.0462076,0.0512935,-0.0,0.0559924,0.0303461,0.00067128,0.655264,0.0104443,0.0346557,1.63692,0.491448,-3.2093,0.0311191,0.00430962,0.000929203,0.163816,-0.0132418,-0.281799,-0.0136136,0.116297,0.167977,0.560985,-0.0459039,0.0115519,0.0150885,-0.0591457,2.3517,0.00469896,0.115368,0.735063,-0.286681,0.160548,-0.273068
,,,,,,,,,,,,,,,,0.00124858,0.575941,0.742092,-0.845014,0.172239,0.230547,0.0634218,0.0484801,0.0468963,0.00147493,0.0576368,0.0320404,0.00067128,0.660167,0.0108715,0.0363601,1.64916,0.495125,-3.2361,0.0327943,0.00431969,0.000929203,0.165042,-0.0135088,-0.27832,-0.0219911,0.121989,0.17291,0.577416,-0.0485457,0.01212,0.0156858,-0.0620546,2.41964,0.0107405,0.12106,0.76041,-0.2951,0.167125,-0.273109
,,,,,,,,,,,,,,,,0.00150031,0.593967,0.668928,-0.851034,0.177208,0.237172,0.0619469,0.0508187,0.0371408,-0.0,0.0592931,0.0337742,0.00067128,0.66487,0.0112044,0.038114,1.66091,0.498653,-3.1155,0.0344913,0.00433983,0.000951327,0.166218,-0.0139644,-0.274841,-0.0418879,0.127846,0.177879,0.593967,-0.0510836,0.0127047,0.0163274,-0.0650479,2.52416,0.0221523,0.126895,0.792999,-0.303581,0.175225,-0.261693
,,,,,,,,,,,,,,,,0.00178225,0.609157,0.60099,-0.8568,0.182212,0.243844,0.0766962,0.0532238,0.0307533,0.00147493,0.0609609,0.035578,0.00067128,0.669375,0.0115237,0.0399178,1.67216,0.502031,-3.13895,0.0360999,0.00433983,0.000951327,0.167344,-0.0145142,-0.271362,-0.0534071,0.133869,0.182883,0.610632,-0.0536122,0.0133059,0.0171239,-0.0681264,2.58164,0.0302076,0.132918,0.789378,-0.31212,0.167148,-0.258713
,,,,,,,,,,,,,,,,0.00203398,0.625933,0.606216,-0.862314,0.187248,0.250559,0.0752212,0.0556957,0.0378024,0.00147493,0.0626398,0.0374219,0.00067128,0.673683,0.01189,0.0417718,1.68292,0.505262,-3.13895,0.0378196,0.0043499,0.000973451,0.168421,-0.015221,-0.257446,-0.0628319,0.140059,0.187919,0.627408,-0.0560695,0.0139239,0.0178761,-0.0712905,2.62868,0.0248374,0.139086,0.771273,-0.320716,0.175338,-0.257884
,,,,,,,,,,,,,,,,0.00233606,0.644289,0.606216,-0.867578,0.192316,0.257317,0.0752212,0.0582351,0.0361354,-0.0,0.0643292,0.0393163,0.00067128,0.677796,0.0122227,0.0436763,1.69319,0.508347,-3.2629,0.0395846,0.00435997,0.000973451,0.169449,-0.0159122,-0.257446,-0.0753982,0.146417,0.192988,0.644289,-0.0586287,0.0145588,0.0186504,-0.0745409,2.70707,0.0281938,0.145444,0.7242,-0.329365,0.182096,-0.253967
,,,,,,,,,,,,,,,,0.00263813,0.659795,0.564408,-0.872594,0.197415,0.264114,0.079646,0.0608422,0.0338072,0.00147493,0.0660286,0.0412616,0.00067128,0.681714,0.0125724,0.0456316,1.70298,0.511286,-3.24615,0.0414395,0.00437004,0.000995575,0.170429,-0.0166661,-0.24353,-0.0701622,0.152945,0.198086,0.66127,-0.0612119,0.0152105,0.0194027,-0.077878,2.76978,0.0322215,0.15195,0.644538,-0.338067,0.184468,-0.267904
,,,,,,,,,,,,,,,,0.00287979,0.678347,0.62712,-0.877363,0.202542,0.27095,0.0840708,0.0635175,0.0429002,-0.0,0.0677376,0.0432479,0.00067128,0.68544,0.0129996,0.0476381,1.71228,0.51408,-3.47395,0.0432078,0.00439017,0.000995575,0.17136,-0.0173573,-0.240051,-0.0753982,0.159643,0.203213,0.678347,-0.0639451,0.0158794,0.0203097,-0.0813024,2.85862,0.0248374,0.158648,0.572118,-0.346817,0.18688,-0.271418
,,,,,,,,,,,,,,,,0.0031718,0.69404,0.632346,-0.881888,0.207696,0.277823,0.10767,0.0662613,0.0426044,0.00147493,0.0694557,0.0452958,0.00067128,0.688975,0.0133935,0.049696,1.72111,0.516731,-3.46725,0.0448454,0.00440024,0.0010177,0.172244,-0.0181584,-0.236572,-0.0753982,0.166512,0.208367,0.695514,-0.0666561,0.0165653,0.0214159,-0.0848145,2.92133,0.0268512,0.165495,0.525045,-0.355613,0.170153,-0.280215
,,,,,,,,,,,,,,,,0.00351415,0.712768,0.632346,-0.886169,0.211533,0.284729,0.116519,0.0690741,0.0382896,-0.0,0.0711823,0.0473952,0.00201384,0.692319,0.0137544,0.0518055,1.72946,0.51924,-3.64815,0.0464634,0.00441031,0.0010177,0.17308,-0.0188653,-0.233093,-0.0701622,0.173554,0.213547,0.712768,-0.0695495,0.0172685,0.0226106,-0.0884148,3.01018,0.0328927,0.172536,0.521424,-0.364453,0.16821,-0.294291
,,,,,,,,,,,,,,,,0.00384644,0.728627,0.621894,-0.890209,0.21808,0.291668,0.116519,0.071956,0.0400244,0.00147493,0.0729171,0.0495366,0.00067128,0.695476,0.0141426,0.053967,1.73735,0.521607,-3.5845,0.0481728,0.00443045,0.00103982,0.173869,-0.0197135,-0.222656,-0.0827286,0.180768,0.218751,0.730102,-0.0723902,0.017989,0.0237832,-0.0921037,3.10424,0.0328927,0.179728,0.644538,-0.373336,0.175149,-0.290607
,,,,,,,,,,,,,,,,0.00419886,0.747513,0.527826,-0.89401,0.221965,0.298638,0.129793,0.0749075,0.0384104,-0.0,0.0746595,0.0517301,0.00201384,0.698445,0.014528,0.0561806,1.74476,0.523834,-3.58785,0.0497748,0.00445059,0.00103982,0.174611,-0.0205931,-0.215698,-0.0879646,0.188156,0.223979,0.747513,-0.0752885,0.0187269,0.0251327,-0.0958816,3.1356,0.0362491,0.187116,0.7242,-0.382257,0.168845,-0.294292
,,,,,,,,,,,,,,,,0.00455128,0.763521,0.60099,-0.897573,0.226542,0.305637,0.147493,0.0779289,0.0421739,0.00147493,0.0764092,0.0539759,0.00268512,0.701229,0.0149309,0.0584467,1.75171,0.525922,-3.685,0.0513138,0.00447073,0.00106195,0.175307,-0.0216142,-0.212219,-0.0973894,0.195719,0.229228,0.764996,-0.0781348,0.0194822,0.026615,-0.099749,3.2558,0.0342353,0.194657,0.756789,-0.391215,0.158144,-0.293826
,,,,,,,,,,,,,,,,0.00498426,0.782546,0.580086,-0.9009,0.232483,0.312662,0.154867,0.0810204,0.0378887,-0.0,0.0781655,0.0562643,0.00201384,0.703828,0.0152708,0.0607653,1.75821,0.527871,-3.6649,0.0527903,0.00450094,0.00106195,0.175957,-0.0228237,-0.201782,-0.116239,0.203456,0.234497,0.782546,-0.0808824,0.0202551,0.0282301,-0.103706,3.376,0.0402768,0.202394,0.778515,-0.400208,0.157795,-0.283969
,,,,,,,,,,,,,,,,0.00545751,0.798684,0.580086,-0.903993,0.235757,0.319713,0.163717,0.0841822,0.0329385,0.00147493,0.0799282,0.0586055,0.00402768,0.706245,0.015588,0.0631367,1.76424,0.529684,-3.65485,0.054315,0.00453114,0.00108407,0.176561,-0.0242217,-0.201782,-0.131947,0.21137,0.239784,0.800158,-0.0835315,0.0210456,0.0298673,-0.107753,3.4178,0.0469896,0.210286,0.706095,-0.409232,0.155996,-0.277285
,,,,,,,,,,,,,,,,0.00596097,0.816354,0.533052,-0.906854,0.242405,0.326786,0.154867,0.0874147,0.0313506,0.00147493,0.0816966,0.0609795,0.00268512,0.70848,0.0158927,0.065561,1.76982,0.53136,-3.7051,0.0559988,0.00458149,0.00110619,0.17712,-0.0257139,-0.198303,-0.148702,0.21946,0.24509,0.817829,-0.0861769,0.0218537,0.0314159,-0.111891,3.5171,0.050346,0.218353,0.597465,-0.418287,0.171919,-0.269585
,,,,,,,,,,,,,,,,0.00642415,0.835553,0.62712,-0.909485,0.24437,0.333882,0.174041,0.090718,0.0371521,-0.0,0.0834704,0.0633966,0.00604152,0.710535,0.0162553,0.0680385,1.77495,0.532901,-3.6984,0.0574879,0.0046419,0.00110619,0.177634,-0.027379,-0.184387,-0.160221,0.227726,0.250411,0.835553,-0.0887401,0.0226795,0.0332301,-0.116119,3.62162,0.0463184,0.22662,0.539529,-0.427368,0.15984,-0.267147
,,,,,,,,,,,,,,,,0.00700817,0.851852,0.611442,-0.911887,0.247692,0.340997,0.181416,0.0940924,0.0342318,0.00147493,0.0852491,0.0658267,0.00805537,0.712412,0.0165149,0.0705693,1.77964,0.534309,-3.73525,0.0588711,0.0047426,0.00112832,0.178103,-0.0292011,-0.180908,-0.169646,0.236171,0.255747,0.853327,-0.0912371,0.0235231,0.0352212,-0.120438,3.6582,0.0510173,0.235042,0.630054,-0.436476,0.159581,-0.26683
,,,,,,,,,,,,,,,,0.00756197,0.86967,0.611442,-0.914063,0.249014,0.348129,0.207965,0.097538,0.0326586,0.00147493,0.0870323,0.06828,0.012083,0.714111,0.0168225,0.0731535,1.78388,0.535583,-3.6582,0.0602371,0.0048735,0.00115044,0.178528,-0.0312117,-0.17395,-0.186401,0.244793,0.261097,0.871145,-0.0936369,0.0243845,0.0373009,-0.124849,3.6373,0.0543737,0.243643,0.749547,-0.445605,0.140165,-0.259204
,,,,,,,,,,,,,,,,0.00808557,0.889003,0.62712,-0.916013,0.25169,0.355278,0.199115,0.101055,0.0344458,-0.0,0.0888195,0.0707466,0.0147682,0.715635,0.0171782,0.0757913,1.78768,0.536726,-3.75535,0.0617409,0.00504467,0.00117257,0.178909,-0.033348,-0.170471,-0.211534,0.253594,0.266459,0.889003,-0.0960024,0.0252638,0.0393142,-0.12935,3.58504,0.0543737,0.252421,0.807483,-0.454756,0.156163,-0.243222
,,,,,,,,,,,,,,,,0.0085991,0.905422,0.62712,-0.91774,0.253706,0.362441,0.207965,0.104644,0.0375792,0.00147493,0.0906103,0.0732769,0.0181246,0.716984,0.0175618,0.0784827,1.79105,0.537738,-3.72855,0.0632277,0.00520578,0.00117257,0.179246,-0.0356571,-0.160034,-0.2241,0.262573,0.271831,0.906897,-0.0982867,0.0261609,0.0414159,-0.133944,3.6582,0.0530312,0.261401,0.713337,-0.463925,0.154477,-0.239825
,,,,,,,,,,,,,,,,0.0091227,0.923348,0.54873,-0.919246,0.262445,0.369617,0.213864,0.108304,0.041387,0.00147493,0.0924043,0.0758711,0.0147682,0.718161,0.0179533,0.0812279,1.79399,0.53862,-3.6783,0.0647198,0.00535682,0.00119469,0.17954,-0.0380604,-0.160034,-0.236667,0.271732,0.277213,0.924822,-0.100569,0.027076,0.0435841,-0.138629,3.91427,0.0510173,0.270537,0.546771,-0.47311,0.155753,-0.236443
,,,,,,,,,,,,,,,,0.00970672,0.9413,0.663702,-0.920532,0.266492,0.376804,0.234513,0.112036,0.0378134,0.00147493,0.094201,0.078499,0.0161107,0.719165,0.0183023,0.084027,1.79649,0.539374,-3.7051,0.0661953,0.00552799,0.00121681,0.179791,-0.0406522,-0.149597,-0.261799,0.28107,0.282603,0.942775,-0.102754,0.028009,0.0458407,-0.143406,4.03447,0.0563876,0.279853,0.604707,-0.482309,0.142291,-0.22051
,,,,,,,,,,,,,,,,0.010331,0.960751,0.595764,-0.9216,0.263834,0.384,0.244838,0.11584,0.0335709,-0.0,0.096,0.08106,0.0241661,0.72,0.018629,0.08688,1.79858,0.54,-3.7587,0.067455,0.00582,0.00121681,0.18,-0.0434482,-0.142639,-0.279602,0.290587,0.288,0.960751,-0.104827,0.02896,0.048385,-0.148275,3.88292,0.0624291,0.289371,0.727821,-0.49152,0.139162,-0.211918
,,,,,,,,,,,,,,,,0.0109956,0.97727,0.543504,-0.922452,0.26051,0.391203,0.247788,0.119716,0.0313441,0.00147493,0.0978009,0.0836247,0.0328927,0.720666,0.0189334,0.089787,1.80024,0.540499,-3.72855,0.0688532,0.00616235,0.00123894,0.180166,-0.0464956,-0.13916,-0.296357,0.300285,0.293403,0.978745,-0.106741,0.029929,0.0508628,-0.153236,3.7784,0.0664568,0.299046,0.789378,-0.50074,0.143416,-0.204384
,,,,,,,,,,,,,,,,0.0116501,0.995279,0.637572,-0.92309,0.263903,0.398413,0.252212,0.123664,0.034489,0.00147493,0.0996032,0.0862333,0.0349066,0.721164,0.0192659,0.0927481,1.80148,0.540873,-3.7654,0.0703013,0.00651478,0.00126106,0.180291,-0.0497628,-0.132202,-0.318348,0.310162,0.29881,0.996754,-0.108527,0.030916,0.0533628,-0.15829,3.96131,0.0651142,0.308901,0.677127,-0.509968,0.1462,-0.19162
,,,,,,,,,,,,,,,,0.012365,1.0133,0.684606,-0.923516,0.263272,0.405626,0.252212,0.127684,0.0322647,0.00147493,0.101407,0.0888054,0.0409481,0.721497,0.0195561,0.0957632,1.80231,0.541123,-3.74195,0.071733,0.00695782,0.00128319,0.180374,-0.0530929,-0.128723,-0.334056,0.32022,0.30422,1.01477,-0.110343,0.0319211,0.0559513,-0.163436,3.7784,0.0691419,0.318937,0.593844,-0.519202,0.153414,-0.185146
,,,,,,,,,,,,,,,,0.0130698,1.0328,0.65325,-0.923731,0.262642,0.412842,0.274336,0.131777,0.0307122,-0.0,0.103211,0.091351,0.0469896,0.721665,0.0198743,0.0988325,1.80272,0.541249,-3.7252,0.0730156,0.00748142,0.00130531,0.180416,-0.0567372,-0.125244,-0.345575,0.330458,0.309632,1.0328,-0.111937,0.0329442,0.0587611,-0.168674,3.86724,0.0724983,0.329153,0.774894,-0.528438,0.138506,-0.182863
,,,,,,,,,,,,,,,,0.0137445,1.04935,0.637572,-0.923738,0.252615,0.420059,0.280236,0.135941,0.038558,0.00147493,0.105015,0.0938199,0.0624291,0.72167,0.0202408,0.101956,1.80273,0.541252,-3.73525,0.0742818,0.00813592,0.00130531,0.180417,-0.0605542,-0.114807,-0.383274,0.340876,0.315044,1.05083,-0.11345,0.0339853,0.0616593,-0.174005,3.89337,0.0664568,0.339571,0.821967,-0.537675,0.139823,-0.154401
,,,,,,,,,,,,,,,,0.0144493,1.06738,0.62712,-0.923537,0.247287,0.427275,0.284661,0.140178,0.0383481,0.00147493,0.106819,0.096202,0.0731696,0.721513,0.0205951,0.105133,1.80234,0.541135,-3.72855,0.0757973,0.00893139,0.00132743,0.180378,-0.0645283,-0.111328,-0.392699,0.351474,0.320456,1.06885,-0.114899,0.0350444,0.0643805,-0.179428,3.92473,0.0684706,0.350147,0.698853,-0.546912,0.142614,-0.154213
,,,,,,,,,,,,,,,,0.0151441,1.0854,0.663702,-0.923131,0.242628,0.434489,0.292035,0.144487,0.0394803,0.00147493,0.108622,0.0986079,0.0832388,0.721196,0.0209776,0.108365,1.80154,0.540897,-3.7587,0.0770972,0.00975706,0.00134956,0.180299,-0.0686281,-0.111328,-0.406313,0.362253,0.325867,1.08687,-0.116315,0.0361217,0.0673894,-0.184943,4.07628,0.0691419,0.360903,0.608328,-0.556146,0.142453,-0.149833
,,,,,,,,,,,,,,,,0.0159194,1.10341,0.642798,-0.922522,0.23998,0.441698,0.30531,0.148868,0.0338986,0.00147493,0.110425,0.100947,0.0912941,0.72072,0.0212975,0.111651,1.80035,0.54054,-3.7855,0.0784251,0.0107036,0.00137168,0.18018,-0.0730263,-0.111328,-0.428304,0.373212,0.331274,1.10488,-0.117524,0.0372169,0.0704425,-0.19055,4.17557,0.076526,0.37184,0.818346,-0.565374,0.136389,-0.13707
,,,,,,,,,,,,,,,,0.0166947,1.12288,0.700284,-0.921711,0.240013,0.448903,0.315634,0.153321,0.0350284,-0.0,0.112226,0.10329,0.0966644,0.720086,0.0216354,0.11499,1.79876,0.540065,-3.73525,0.079648,0.0117004,0.00139381,0.180022,-0.0774088,-0.111328,-0.446106,0.384351,0.336677,1.12288,-0.118841,0.0383301,0.0736726,-0.19625,4.07105,0.0771973,0.382957,0.83283,-0.574595,0.133268,-0.128489
,,,,,,,,,,,,,,,,0.0175204,1.13938,0.689832,-0.9207,0.238698,0.4561,0.315634,0.157846,0.0328,0.00147493,0.114025,0.105627,0.103377,0.719297,0.021941,0.118384,1.79679,0.539473,-3.8056,0.0810314,0.0127577,0.00141593,0.179824,-0.0821526,-0.111328,-0.468097,0.395669,0.342075,1.14086,-0.11989,0.0394614,0.0768142,-0.202042,3.93518,0.0812249,0.394253,0.626433,-0.583808,0.140465,-0.11571
,,,,,,,,,,,,,,,,0.018326,1.15734,0.684606,-0.919491,0.228649,0.463288,0.331858,0.162443,0.0345971,0.00147493,0.115822,0.107866,0.118817,0.718353,0.0222847,0.121832,1.79443,0.538764,-3.7386,0.0822655,0.013966,0.00141593,0.179588,-0.0870849,-0.100891,-0.486947,0.407168,0.347466,1.15881,-0.120841,0.0406106,0.080177,-0.207926,3.97699,0.0812249,0.405752,0.731442,-0.593009,0.13143,-0.106062
,,,,,,,,,,,,,,,,0.0191416,1.17527,0.65325,-0.918086,0.219936,0.470466,0.349557,0.167111,0.0370629,0.00147493,0.117617,0.109998,0.132914,0.717255,0.0226363,0.125333,1.79168,0.537941,-3.752,0.0833503,0.0153354,0.00143805,0.179314,-0.0922057,-0.097412,-0.508938,0.418845,0.35285,1.17674,-0.121697,0.0417778,0.0837611,-0.213902,4.19125,0.0805537,0.417407,0.829209,-0.602197,0.120909,-0.0932587
,,,,,,,,,,,,,,,,0.0199773,1.19317,0.689832,-0.916487,0.216584,0.477633,0.337758,0.171852,0.0381832,0.00147493,0.119408,0.112093,0.14164,0.716006,0.0229856,0.128889,1.78856,0.537004,-3.7989,0.0847722,0.0167954,0.00146018,0.179001,-0.0975779,-0.093933,-0.524646,0.430702,0.358224,1.19464,-0.122392,0.042963,0.0870796,-0.21997,4.13377,0.0812249,0.429242,0.68799,-0.61137,0.139874,-0.0867237
,,,,,,,,,,,,,,,,0.0208231,1.21104,0.684606,-0.914695,0.213894,0.484786,0.351032,0.176664,0.03393,0.00147493,0.121196,0.114212,0.149696,0.714606,0.0233429,0.132498,1.78505,0.535954,-3.74865,0.086133,0.0182857,0.0014823,0.178651,-0.102871,-0.083496,-0.543496,0.442738,0.363589,1.21251,-0.123258,0.044166,0.090531,-0.22613,4.01879,0.0872665,0.441256,0.713337,-0.620526,0.133753,-0.0770302
,,,,,,,,,,,,,,,,0.0216991,1.22887,0.742092,-0.912713,0.203137,0.491924,0.367257,0.181547,0.0357146,0.00147493,0.122981,0.116183,0.165806,0.713057,0.0236877,0.136161,1.78118,0.534792,-3.752,0.0872776,0.0199773,0.00150442,0.178264,-0.108683,-0.080017,-0.560251,0.454953,0.368943,1.23034,-0.123697,0.0453869,0.0942699,-0.232381,4.23829,0.0872665,0.453448,0.858177,-0.629663,0.124668,-0.0694123
,,,,,,,,,,,,,,,,0.0226054,1.24666,0.75777,-0.910541,0.198409,0.499046,0.376106,0.186502,0.0354813,0.00147493,0.124762,0.118077,0.175875,0.71136,0.0240202,0.139877,1.77694,0.53352,-3.78215,0.0884714,0.0217998,0.00154867,0.17784,-0.114291,-0.076538,-0.578053,0.467345,0.374285,1.24814,-0.124432,0.0466256,0.098031,-0.238723,4.23829,0.0892803,0.465796,0.68799,-0.638779,0.12294,-0.0607263
,,,,,,,,,,,,,,,,0.0235116,1.26146,0.736866,-0.908182,0.192326,0.506151,0.386431,0.191528,0.0352436,0.00442478,0.126538,0.120004,0.187287,0.709517,0.0243705,0.143646,1.77233,0.532138,-3.76205,0.0895815,0.0236425,0.0015708,0.177379,-0.120402,-0.073059,-0.590619,0.479915,0.379613,1.26588,-0.124755,0.0478821,0.101947,-0.245156,4.0606,0.0912941,0.478344,0.716958,-0.647873,0.11972,-0.0572537
,,,,,,,,,,,,,,,,0.0244279,1.28211,0.658476,-0.905638,0.183543,0.513236,0.39528,0.196625,0.0370149,0.00147493,0.128309,0.121762,0.201384,0.707529,0.0247284,0.147469,1.76736,0.530647,-3.70175,0.0906961,0.0257067,0.00159292,0.176882,-0.1267,-0.073059,-0.622035,0.492662,0.384927,1.28358,-0.12498,0.0491563,0.105929,-0.25168,4.36894,0.0912941,0.49107,0.872661,-0.656942,0.117956,-0.0349071
,,,,,,,,,,,,,,,,0.0253744,1.2968,0.721188,-0.90291,0.1828,0.520301,0.393805,0.201793,0.0374385,0.00442478,0.130075,0.123513,0.207426,0.705398,0.0250738,0.151345,1.76204,0.529049,-3.685,0.0919258,0.0278313,0.00163717,0.17635,-0.133062,-0.073059,-0.635649,0.505587,0.390226,1.30123,-0.125233,0.0504483,0.109867,-0.258295,4.21738,0.0926367,0.503949,0.695232,-0.665985,0.126496,-0.0303364
,,,,,,,,,,,,,,,,0.0263713,1.31735,0.742092,-0.9,0.175999,0.527344,0.402655,0.207031,0.0331577,0.00147493,0.131836,0.125207,0.219509,0.703125,0.0253866,0.155273,1.75635,0.527344,-3.685,0.0930932,0.0300667,0.00168142,0.175781,-0.139769,-0.073059,-0.654498,0.518687,0.395508,1.31882,-0.125231,0.0517578,0.113938,-0.265,4.43165,0.0986782,0.517005,0.811104,-0.675,0.124689,-0.0205015
