integralf_4.txt,wrench_my.txt,proportionalf_2.txt,wrench_mz.txt,proportionalf_1.txt,integralf_1.txt,wrench_fy.txt,wrench_fx.txt,wrench_mx.txt,proportionalf_5.txt,wrench_fz.txt,proportionalf_3.txt,integralf_5.txt,integralf_2.txt,proportionalf_4.txt,integralf_3.txt,trq5.txt,posa1.txt,accd4.txt,veld2.txt,trq3.txt,trq4.txt,error_pos_5.txt,veld5.txt,error_vel_1.txt,accd5.txt,vela2.txt,posa4.txt,error_pos_4.txt,posa2.txt,trq2.txt,error_vel_3.txt,error_vel_5.txt,vela3.txt,error_pos_3.txt,posa3.txt,vela4.txt,veld3.txt,error_pos_2.txt,posd3.txt,veld1.txt,error_pos_1.txt,accd2.txt,posd1.txt,accd3.txt,vela1.txt,trq1.txt,vela5.txt,error_vel_4.txt,veld4.txt,posd2.txt,error_vel_2.txt,posd5.txt,posd4.txt,accd1.txt,posa5.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_2.txt,estimated_trqs_5.txt,estimated_trqs_1.txt
,,,,,,,,,,,,,,,,-0.448791,4.02768e-05,0.21838,0.0952071,-1.95975,0.076041,0.000218947,0.0070198,0.0310644,0.0303322,-0.0,0.00411504,0.00384526,0.00425927,1.71413,-0.0833943,0.00554487,0.0,-5.73196e-05,-0.012315,0.0058997,-0.0833943,0.00951233,-0.0123724,0.0317357,0.00455026,0.411385,0.00459054,-0.355806,0.00067128,0.193362,0.00147493,0.046119,0.0520187,0.0137716,0.0952071,0.00103753,0.00796031,0.137128,0.000818584,-1.74737,0.392894,1.08946,-0.000988825,0.0520112
,,,,,,,,,,,,,,,,-0.441833,6.04152e-05,0.221679,0.0993521,-1.97985,0.090525,0.000268545,0.00732542,0.0311035,0.0307906,-0.0,0.00422566,0.00426581,0.00425927,1.73503,-0.0869794,0.00290064,0.0,-0.000909143,-0.012315,0.00884956,-0.0869794,0.0104851,-0.0132242,0.0331174,0.00485437,0.417601,0.00491478,-0.361182,0.00201384,0.229944,0.00442478,0.0453695,0.054219,0.0147444,0.0993521,0.00110925,0.00849147,0.1392,0.000840708,-1.68409,0.467339,1.15799,-0.00334723,-0.0592235
,,,,,,,,,,,,,,,,-0.438354,7.04845e-05,0.22489,0.103559,-1.9966,0.115872,0.000321223,0.00763557,0.0338482,0.0312366,-0.0,0.00435841,0.00468639,0.00425927,1.74548,-0.0906175,0.00616064,0.0,-0.00179708,-0.012315,0.0147493,-0.0906175,0.0114996,-0.0141121,0.0345195,0.00518247,0.423652,0.00525295,-0.366414,0.00067128,0.250848,0.00147493,0.0417027,0.056452,0.0157589,0.103559,0.00118405,0.0090448,0.141217,0.000862832,-1.8633,0.298194,0.963449,-0.00149262,0.0532927
,,,,,,,,,,,,,,,,-0.431396,9.06229e-05,0.228012,0.107825,-2.0234,0.133977,0.000377024,0.00795012,0.0339277,0.0316705,-0.0,0.00457965,0.00504097,0.00425927,1.75594,-0.09326,0.00647519,-0.0010472,-0.00270596,-0.0123308,0.0147493,-0.0943072,0.0125564,-0.0150367,0.0359415,0.00551462,0.429536,0.00560524,-0.371502,0.00201384,0.292656,0.00147493,0.0439673,0.0587165,0.0168157,0.107825,0.00126198,0.00962061,0.143179,0.000884956,-1.54673,0.581231,1.362,-0.00249176,0.0265791
,,,,,,,,,,,,,,,,-0.424438,0.00012083,0.231047,0.112149,-2.04685,0.14484,0.000435991,0.00826894,0.0346978,0.0320923,0.00067128,0.005,0.00521923,0.00426934,1.78207,-0.098047,0.00679401,0.0,-0.00366769,-0.0123308,0.0235988,-0.098047,0.0136462,-0.0159984,0.0373829,0.00585102,0.435256,0.00597185,-0.376448,0.00268512,0.318786,0.00147493,0.0374131,0.0610119,0.0179155,0.111477,0.00134307,0.0102192,0.145085,0.00090708,-0.965599,1.27104,2.18672,-0.00470434,-0.0388833
,,,,,,,,,,,,,,,,-0.410522,0.000151038,0.233995,0.116529,-2.0904,0.162945,0.000498168,0.00859192,0.0361579,0.032502,-0.0,0.00570796,0.00513299,0.00426934,1.82387,-0.101836,0.00711699,0.0,-0.00466706,-0.0123308,0.0634218,-0.101836,0.0147895,-0.0169978,0.0388431,0.00620192,0.440813,0.00635296,-0.381253,0.00268512,0.33969,0.00147493,-8.4625e-05,0.0633372,0.0190589,0.116529,0.00142737,0.010841,0.146938,0.000929203,-1.42658,0.750621,1.5625,-0.00192955,0.0668352
,,,,,,,,,,,,,,,,-0.400085,0.000201384,0.236857,0.120964,-2.10715,0.199155,0.000541472,0.00891894,0.0356225,0.0328997,-0.0,0.00650442,0.00498165,0.00426934,1.83433,-0.105672,0.00449416,0.0,-0.00570456,-0.0123308,0.0811209,-0.105672,0.015977,-0.0180353,0.0403215,0.00654738,0.446207,0.00674877,-0.385918,0.00469896,0.36582,0.00442478,-0.0154294,0.0656915,0.0202463,0.120964,0.00151492,0.0114861,0.148736,0.000973451,-1.71626,0.426852,1.14147,-0.0025143,0.0763848
,,,,,,,,,,,,,,,,-0.386169,0.000281938,0.239633,0.125453,-2.1239,0.206397,0.000610189,0.00924988,0.0351048,0.0332855,-0.0,0.0074115,0.00474337,0.00426934,1.88659,-0.109554,0.00777495,0.0,-0.00678065,-0.0123308,0.0855457,-0.109554,0.017209,-0.0191114,0.0418176,0.00687751,0.45144,0.00715945,-0.390442,0.0067128,0.36582,0.00147493,-0.0174717,0.0680741,0.0214783,0.125453,0.00160576,0.0121549,0.15048,0.000995575,-2.03807,0.0647414,0.691701,-0.000204279,0.169636
,,,,,,,,,,,,,,,,-0.38269,0.000402768,0.242324,0.129993,-2.14735,0.220881,0.00066011,0.00958461,0.0325904,0.0336595,-0.0,0.00811947,0.00472818,0.00426934,1.93885,-0.11348,0.00810968,0.0,-0.00789578,-0.0123308,0.0752212,-0.11348,0.0184862,-0.0202265,0.0433309,0.00718241,0.456513,0.00758518,-0.394828,0.0107405,0.36582,0.00147493,-0.00473732,0.0704839,0.0227555,0.129993,0.00169993,0.0128476,0.152171,0.00103982,-2.08081,0.0106162,0.688453,0.00144007,0.31337
,,,,,,,,,,,,,,,,-0.386169,0.000594083,0.244931,0.134583,-2.1976,0.242607,0.000713398,0.00992303,0.0267363,0.0340218,0.00067128,0.00876106,0.00480358,0.00427941,1.9702,-0.11745,0.00549825,0.0,-0.00905039,-0.0123308,0.0619469,-0.11745,0.019799,-0.0213811,0.0448608,0.00743204,0.461426,0.00802612,-0.399077,0.0181246,0.360594,0.00442478,0.0109734,0.0729203,0.0240784,0.133911,0.00179747,0.0135646,0.153809,0.00108407,-1.7906,0.380011,1.05367,-0.00104054,0.0972218
,,,,,,,,,,,,,,,,-0.368774,0.000785398,0.247453,0.139221,-2.2244,0.246228,0.000770087,0.010265,0.0255972,0.0343724,-0.0,0.00942478,0.00488136,0.00427941,2.01724,-0.120414,0.0043653,-0.0010472,-0.0102292,-0.0123465,0.0663717,-0.121461,0.0211679,-0.0225757,0.0464069,0.00769705,0.466181,0.00848245,-0.403188,0.0208097,0.329238,0.0058997,0.00901057,0.0753822,0.0254473,0.139221,0.00189841,0.0143061,0.155394,0.00112832,-1.86493,0.239716,0.794541,-0.00327067,-0.318162
,,,,,,,,,,,,,,,,-0.365295,0.000906229,0.249892,0.143906,-2.2512,0.246228,0.00080809,0.0106104,0.0352142,0.0347114,-0.0,0.0100442,0.00502812,0.00427941,2.07995,-0.125513,0.00471073,0.0,-0.011464,-0.0123465,0.0619469,-0.125513,0.0225835,-0.0238105,0.0479685,0.00804808,0.470779,0.00895431,-0.407163,0.0127543,0.360594,0.0058997,0.0159221,0.077869,0.0268629,0.143906,0.00200278,0.0150724,0.156926,0.00119469,-1.99298,0.129787,0.680195,-0.00295754,-0.308562
,,,,,,,,,,,,,,,,-0.358337,0.000956575,0.252248,0.148636,-2.3048,0.246228,0.000849563,0.0109592,0.0448463,0.0350389,0.00067128,0.0105531,0.0053105,0.00428948,2.12698,-0.129604,0.00505949,0.0,-0.0127396,-0.0123465,0.0530973,-0.129604,0.0240361,-0.025086,0.0495452,0.00848529,0.475221,0.00944187,-0.411004,0.00469896,0.527826,0.0058997,0.0272825,0.0803798,0.0283256,0.147964,0.00211063,0.0158636,0.158407,0.00126106,-1.84,0.2992,0.880566,-0.00259369,-0.167486
,,,,,,,,,,,,,,,,-0.3479,0.000966644,0.254522,0.15341,-2.3316,0.246228,0.000894541,0.0113112,0.0504652,0.035355,-0.0,0.0109735,0.00570659,0.00428948,2.18447,-0.133733,0.00541147,0.0,-0.0140562,-0.0123465,0.0530973,-0.133733,0.0255463,-0.0264027,0.0511365,0.00897862,0.479507,0.00994527,-0.41471,0.00067128,0.658476,0.0058997,0.0298164,0.0829137,0.0298358,0.15341,0.00222197,0.01668,0.159836,0.00132743,-2.3323,-0.224232,0.302013,0.000597211,0.0246326
,,,,,,,,,,,,,,,,-0.340942,0.000976713,0.256714,0.158225,-2.36175,0.246228,0.00092093,0.0116663,0.0520705,0.0356597,0.00067128,0.0113274,0.00619451,0.00429955,2.2315,-0.13685,0.0028167,-0.0010472,-0.0153987,-0.0123622,0.0309734,-0.137898,0.0270944,-0.0277608,0.0527418,0.00948793,0.48364,0.0104646,-0.418283,0.00067128,0.747318,0.00884956,0.0544965,0.08547,0.0313939,0.157554,0.00233686,0.0175219,0.161213,0.00141593,-1.76535,0.338408,1.02313,-0.0015843,0.0541694
,,,,,,,,,,,,,,,,-0.330505,0.000996852,0.258824,0.163082,-2.3785,0.246228,0.000950885,0.0120243,0.0523468,0.0359532,0.00067128,0.0114159,0.00697359,0.00430962,2.28899,-0.142098,0.00317478,0.0,-0.0167986,-0.0123622,0.0309734,-0.142098,0.0286908,-0.0291608,0.0543606,0.0100033,0.48762,0.0110001,-0.421724,0.00201384,0.778674,0.00884956,0.0570743,0.0880477,0.0330004,0.162411,0.00245531,0.0183895,0.16254,0.00150442,-2.3985,-0.331504,0.140846,0.00147913,0.0494907
,,,,,,,,,,,,,,,,-0.327026,0.00102706,0.260854,0.167977,-2.42205,0.249849,0.000918064,0.0123853,0.0533073,0.0362354,0.00067128,0.0114602,0.00782279,0.00431969,2.35693,-0.146332,-0.000889049,0.0,-0.0182407,-0.0123622,0.00442478,-0.146332,0.030336,-0.0306029,0.0559924,0.0105248,0.491448,0.0115519,-0.425033,0.00268512,0.799578,0.0132743,0.0862214,0.0906462,0.0346557,0.167306,0.00257736,0.019283,0.163816,0.00165929,-1.88908,0.268652,0.923434,0.000372538,0.155079
,,,,,,,,,,,,,,,,-0.323547,0.00109754,0.262804,0.17291,-2.479,0.25347,0.000888866,0.012749,0.0509239,0.0365065,-0.0,0.0115044,0.00869808,0.00432976,2.41441,-0.149551,-0.00495011,-0.0010472,-0.0197096,-0.0123779,0.00442478,-0.150598,0.0320304,-0.0320875,0.0576368,0.0110225,0.495125,0.01212,-0.428212,0.0067128,0.825708,0.0176991,0.0888398,0.0932646,0.0363601,0.17291,0.00270302,0.0202025,0.165042,0.00181416,-1.65439,0.482732,1.36688,-0.00275623,0.309257
,,,,,,,,,,,,,,,,-0.31311,0.00125865,0.264674,0.177879,-2.4991,0.25347,0.000885442,0.0131154,0.0451962,0.0367666,0.00201384,0.0115929,0.0095554,0.00433983,2.4928,-0.153848,0.0027909,-0.0010472,-0.0212214,-0.0123936,0.00884956,-0.154896,0.0337742,-0.033615,0.0592931,0.011446,0.498653,0.0127047,-0.431261,0.0140969,0.773448,0.0103245,0.0870525,0.095902,0.038114,0.175865,0.00283234,0.0211483,0.166218,0.0019469,-1.70542,0.394991,1.14783,-0.000635411,0.466188
,,,,,,,,,,,,,,,,-0.306152,0.00152045,0.266466,0.182883,-2.5393,0.25347,0.00097419,0.0134843,0.034781,0.0370157,0.00067128,0.0117257,0.0103949,0.0043499,2.55551,-0.159223,0.0075846,0.0,-0.0227919,-0.0123936,0.0132743,-0.159223,0.0355679,-0.0351855,0.0609609,0.0117855,0.502031,0.0133059,-0.434182,0.0261799,0.65325,0.0058997,0.0852834,0.0985578,0.0399178,0.182212,0.00296534,0.0221206,0.167344,0.00199115,-1.771,0.398263,1.12385,-0.00238887,0.155964
,,,,,,,,,,,,,,,,-0.299194,0.00184266,0.268179,0.187919,-2.5862,0.260712,0.00108876,0.0138557,0.0324322,0.037254,0.00067128,0.0119248,0.0111948,0.00435997,2.61823,-0.162532,0.0123807,-0.0010472,-0.0243902,-0.0124093,0.0176991,-0.163579,0.0374118,-0.0367995,0.0626398,0.0120813,0.505262,0.0139239,-0.436975,0.0302076,0.595764,0.00147493,0.083532,0.101231,0.0417718,0.187248,0.00310204,0.0231195,0.168421,0.00201327,-1.62561,0.533492,1.23861,-0.00289308,-0.0877485
,,,,,,,,,,,,,,,,-0.288757,0.00210446,0.269814,0.192988,-2.6264,0.260712,0.00120706,0.0142293,0.0361354,0.0374814,0.00067128,0.0121903,0.011955,0.00437004,2.71752,-0.166915,0.0127544,-0.0010472,-0.0260322,-0.012425,0.0265487,-0.167962,0.0393063,-0.0384572,0.0643292,0.0124543,0.508347,0.0145588,-0.439641,0.0281938,0.616668,0.00147493,0.0773724,0.103921,0.0436763,0.192316,0.00324246,0.0241453,0.169449,0.0020354,-1.77434,0.354687,1.14009,-0.000956978,0.200644
,,,,,,,,,,,,,,,,-0.281799,0.00243675,0.271372,0.198086,-2.6733,0.25347,0.00132911,0.0146052,0.0331359,0.0376981,0.00201384,0.0125442,0.0126538,0.00439017,2.79068,-0.171324,0.0131303,-0.0010472,-0.0277181,-0.0124407,0.0265487,-0.172371,0.0412415,-0.0401588,0.0660286,0.0127738,0.511286,0.0152105,-0.442181,0.0328927,0.585312,0.00147493,0.0800784,0.106627,0.0456316,0.196072,0.00338663,0.025198,0.170429,0.00205752,-1.49786,0.67846,1.40608,-0.00375878,-0.173059
,,,,,,,,,,,,,,,,-0.281799,0.00273882,0.272853,0.203213,-2.71015,0.228123,0.00145493,0.0149833,0.0388725,0.0379041,0.00201384,0.0129867,0.0132912,0.00441031,2.84817,-0.175758,0.0135083,-0.0010472,-0.0294483,-0.0124564,0.0412979,-0.176805,0.0432278,-0.0419047,0.0677376,0.0131405,0.51408,0.0158794,-0.444596,0.0288651,0.585312,0.00147493,0.0680503,0.109348,0.0476381,0.201199,0.00353457,0.0262779,0.17136,0.00207965,-1.86294,0.275963,0.819048,-0.00250661,-0.173801
,,,,,,,,,,,,,,,,-0.274841,0.00298049,0.274257,0.208367,-2.75705,0.231744,0.00158454,0.0153633,0.0446183,0.0380996,0.00067128,0.0133407,0.0140443,0.00442038,2.91611,-0.180215,0.0138884,-0.0010472,-0.0312229,-0.0124721,0.0412979,-0.181263,0.0452756,-0.043695,0.0694557,0.0135848,0.516731,0.0165653,-0.446887,0.0248374,0.632346,0.00147493,0.0707859,0.112084,0.049696,0.207696,0.0036863,0.027385,0.172244,0.00210177,-2.2418,-0.0982886,0.531465,0.00221808,0.387264
,,,,,,,,,,,,,,,,-0.274841,0.00333291,0.275587,0.213547,-2.78385,0.25347,0.00169583,0.0157452,0.036947,0.0382845,0.00067128,0.0136062,0.0149134,0.00444052,3.0154,-0.182601,0.0113204,-0.00314159,-0.0330265,-0.0125035,0.0265487,-0.185742,0.047365,-0.04553,0.0711823,0.0139356,0.51924,0.0172685,-0.449055,0.0342353,0.632346,0.00442478,0.0882845,0.114833,0.0518055,0.212876,0.00384185,0.0285196,0.17308,0.00214602,-1.77713,0.357091,1.10069,-0.00259766,0.0390033
,,,,,,,,,,,,,,,,-0.264404,0.00368533,0.276841,0.218751,-2.84415,0.304164,0.00181095,0.016129,0.0380105,0.0384591,0.00201384,0.0137832,0.0158985,0.00446066,3.09379,-0.187102,0.014654,-0.00314159,-0.034875,-0.012535,0.0265487,-0.190243,0.0495064,-0.0474099,0.0729171,0.0143037,0.521607,0.017989,-0.451101,0.0349066,0.62712,0.00147493,0.0910467,0.117595,0.053967,0.216737,0.00400122,0.0296817,0.173869,0.00219027,-1.88804,0.164263,0.837958,-0.000129925,0.0957211
,,,,,,,,,,,,,,,,-0.253967,0.00405789,0.27802,0.223979,-2.8877,0.340374,0.00192992,0.0165144,0.0377391,0.0386233,0.00268512,0.0139823,0.0168892,0.0044808,3.16696,-0.193717,0.0120896,-0.0010472,-0.0367686,-0.0125664,0.0176991,-0.194764,0.0516998,-0.049335,0.0746595,0.014669,0.523834,0.0187269,-0.453025,0.0369204,0.5226,0.00442478,0.102671,0.12037,0.0561806,0.221293,0.00416443,0.0308715,0.174611,0.00223451,-2.04253,0.141027,0.690464,-0.00130346,-0.0839206
,,,,,,,,,,,,,,,,-0.250488,0.00440024,0.279126,0.229228,-2.92455,0.376584,0.00205275,0.0169014,0.0415026,0.0387772,0.00201384,0.0140929,0.0179962,0.00450094,3.2558,-0.196162,0.0110017,-0.00314159,-0.0387232,-0.0125821,0.0132743,-0.199303,0.0539457,-0.0513053,0.0764092,0.015082,0.525922,0.0194822,-0.454829,0.0349066,0.54873,0.0058997,0.109881,0.123156,0.0584467,0.227214,0.00433151,0.0320892,0.175307,0.00227876,-1.75533,0.375725,1.1849,-0.00170615,0.153015
,,,,,,,,,,,,,,,,-0.247009,0.00483322,0.280158,0.234497,-2.9614,0.394689,0.00217945,0.0172899,0.0399025,0.0389209,0.00402768,0.0142478,0.0190869,0.00454121,3.33419,-0.200719,0.0128651,-0.00314159,-0.0406919,-0.0126292,0.0132743,-0.20386,0.0562241,-0.0533211,0.0781655,0.0154219,0.527871,0.0202551,-0.456513,0.038263,0.606216,0.00442478,0.112678,0.125952,0.0607653,0.230469,0.00450246,0.0333347,0.175957,0.00232301,-1.83556,0.320191,1.07212,2.86516e-05,0.346952
,,,,,,,,,,,,,,,,-0.250488,0.00525613,0.281118,0.239784,-3.01165,0.401931,0.00231005,0.0176798,0.0329385,0.0390546,0.00402768,0.0144027,0.0202056,0.00459156,3.40735,-0.204245,0.013255,-0.00418879,-0.0427219,-0.0126606,0.0147493,-0.208433,0.0585451,-0.0553825,0.0799282,0.0157894,0.529684,0.0210456,-0.458079,0.0469896,0.54873,0.00442478,0.114009,0.128758,0.0631367,0.235757,0.00467731,0.0346082,0.176561,0.00236726,-1.83905,0.351897,1.16518,-0.00155221,0.105122
,,,,,,,,,,,,,,,,-0.247009,0.00573945,0.282005,0.24509,-3.03175,0.423657,0.00244456,0.0180709,0.0326931,0.0391782,0.0067128,0.0145354,0.0213745,0.00465197,3.47006,-0.206738,0.0136462,-0.00628319,-0.0447663,-0.0127235,0.0147493,-0.213021,0.060909,-0.0574898,0.0816966,0.0161142,0.53136,0.0218537,-0.459527,0.0490035,0.512148,0.00442478,0.116825,0.131574,0.065561,0.238377,0.00485606,0.0359099,0.17712,0.0024115,-1.94622,0.274885,0.987611,-0.00216428,-0.0614828
,,,,,,,,,,,,,,,,-0.240051,0.00624291,0.28282,0.250411,-3.0485,0.459867,0.00258298,0.0184633,0.0364808,0.0392918,0.00872665,0.0146681,0.0225716,0.00475267,3.5171,-0.208199,0.0140385,-0.00942478,-0.0468096,-0.0128334,0.0132743,-0.217623,0.0632858,-0.059643,0.0834704,0.0164366,0.532901,0.0226795,-0.460858,0.0469896,0.606216,0.00442478,0.121124,0.134398,0.0680385,0.241685,0.00503873,0.0372397,0.177634,0.00245575,-1.90039,0.347332,1.23041,-0.00129423,0.170614
,,,,,,,,,,,,,,,,-0.233093,0.0067363,0.283565,0.255747,-3.0485,0.492456,0.00272533,0.0188567,0.0349031,0.0393956,0.0127543,0.0147566,0.0238412,0.00489363,3.52232,-0.208625,0.014432,-0.0136136,-0.0488832,-0.0129591,0.0132743,-0.222238,0.0656757,-0.0618423,0.0852491,0.0167868,0.534309,0.0235231,-0.462074,0.050346,0.621894,0.00442478,0.123956,0.13723,0.0705693,0.242993,0.00522533,0.0385979,0.178103,0.0025,-1.99004,0.176219,1.0272,-8.30126e-05,0.232809
,,,,,,,,,,,,,,,,-0.222656,0.00731024,0.284238,0.261097,-3.0686,0.525045,0.0028495,0.0192512,0.0319873,0.0394896,0.016782,0.014823,0.0251614,0.00506481,3.46484,-0.211157,0.0133515,-0.015708,-0.0509717,-0.0131161,0.00442478,-0.226865,0.0680887,-0.0640878,0.0870323,0.0170743,0.535583,0.0243845,-0.463174,0.055045,0.642798,0.0058997,0.135645,0.140069,0.0731535,0.244315,0.00541587,0.0399844,0.178528,0.00256637,-1.7482,0.296438,0.847052,-0.00177299,0.0291303
,,,,,,,,,,,,,,,,-0.219177,0.00787412,0.284842,0.266459,-3.1423,0.546771,0.00299974,0.0196465,0.032432,0.0395739,0.0140969,0.0148451,0.0265542,0.00519571,3.54845,-0.218935,0.0152217,-0.0125664,-0.0531378,-0.0132418,0.00442478,-0.231501,0.0705956,-0.0663796,0.0888195,0.0173896,0.536726,0.0252638,-0.46416,0.0563876,0.606216,0.00442478,0.13849,0.142915,0.0757913,0.252362,0.00561036,0.0413993,0.178909,0.00261062,-1.66662,0.323299,0.827441,-0.00278936,-0.0839168
,,,,,,,,,,,,,,,,-0.20874,0.00840779,0.285376,0.271831,-3.2361,0.572118,0.00317606,0.0200426,0.0355653,0.0396485,0.0107405,0.0149115,0.0279312,0.00530647,3.80975,-0.228817,0.0185677,-0.00733038,-0.0553975,-0.0133204,0.00442478,-0.236147,0.0731762,-0.0687179,0.0906103,0.0177531,0.537738,0.0261609,-0.465034,0.055045,0.606216,0.00147493,0.141341,0.145766,0.0784827,0.261091,0.0058088,0.0428427,0.179246,0.00263274,-1.63393,0.420736,1.09156,-0.00266859,-0.107015
,,,,,,,,,,,,,,,,-0.205261,0.00892132,0.285842,0.277213,-3.33325,0.597465,0.00333422,0.0204394,0.0400444,0.0397135,0.0107405,0.0149779,0.0293368,0.00541723,3.9404,-0.236613,0.0189645,-0.00418879,-0.0577351,-0.0133675,0.0058997,-0.240802,0.0758107,-0.0711026,0.0924043,0.0181547,0.53862,0.027076,-0.465794,0.0523599,0.606216,0.00147493,0.142722,0.148622,0.0812279,0.266472,0.00601121,0.0443146,0.17954,0.00267699,-1.53397,0.575168,1.61734,-0.00169646,0.237176
,,,,,,,,,,,,,,,,-0.194824,0.00952547,0.286239,0.282603,-3.40695,0.633675,0.00351848,0.0208369,0.0371422,0.0397691,0.0161107,0.0150664,0.0307488,0.00558841,3.99266,-0.242321,0.0193619,-0.00314159,-0.060135,-0.0133989,0.00884956,-0.245463,0.0784386,-0.0735339,0.094201,0.0184835,0.539374,0.028009,-0.466444,0.0570588,0.60099,0.00147493,0.142633,0.151483,0.084027,0.266492,0.00621759,0.0458151,0.179791,0.00269911,-1.59883,0.555263,1.8445,-0.00161701,0.319246
,,,,,,,,,,,,,,,,-0.198303,0.0101296,0.286568,0.288,-3.47395,0.677127,0.00370671,0.0212348,0.0335709,0.0398152,0.0268512,0.0151327,0.0322116,0.00587035,3.78885,-0.245941,0.0197599,-0.00418879,-0.0625659,-0.013446,0.0058997,-0.25013,0.0810097,-0.0760119,0.096,0.0188304,0.54,0.02896,-0.466983,0.0624291,0.580086,0.00147493,0.148447,0.154347,0.08688,0.261149,0.00642795,0.0473443,0.18,0.00272124,-1.69336,0.437825,1.36421,-0.00139763,0.19947
,,,,,,,,,,,,,,,,-0.198303,0.0107942,0.28683,0.293403,-3.5242,0.695232,0.00389893,0.0216331,0.0313441,0.0398521,0.0308789,0.0151991,0.033703,0.00617242,3.75749,-0.250613,0.0201582,-0.00418879,-0.0650434,-0.0134931,0.0058997,-0.254802,0.0836146,-0.0785365,0.0978009,0.0191348,0.540499,0.029929,-0.467413,0.0664568,0.569634,0.00147493,0.151314,0.157214,0.089787,0.262524,0.00664229,0.0489021,0.180166,0.00274336,-1.77622,0.460217,1.2881,-0.00275355,-0.0533823
,,,,,,,,,,,,,,,,-0.198303,0.0114588,0.287026,0.29881,-3.5979,0.713337,0.00409513,0.0220318,0.0351603,0.0398796,0.0342353,0.0153097,0.0351788,0.00655505,3.88814,-0.252148,0.0205569,-0.00733038,-0.0675206,-0.0135874,0.0103245,-0.259478,0.086193,-0.0811079,0.0996032,0.0194573,0.540873,0.030916,-0.467734,0.0644429,0.632346,0.00147493,0.149759,0.160083,0.0927481,0.264574,0.00686062,0.0504886,0.180291,0.00276549,-1.57309,0.634306,1.71429,-0.00112094,0.239248
,,,,,,,,,,,,,,,,-0.198303,0.0121535,0.287155,0.30422,-3.6649,0.7242,0.00427319,0.0224307,0.0322647,0.039898,0.0402768,0.0154867,0.036617,0.00694775,3.75227,-0.254732,0.0180059,-0.00942478,-0.0700602,-0.0136659,0.0176991,-0.264157,0.0888155,-0.0837261,0.101407,0.0197675,0.541123,0.0319211,-0.467948,0.0691419,0.695058,0.00442478,0.145255,0.162954,0.0957632,0.263943,0.00708293,0.0521038,0.180374,0.00280973,-1.52696,0.754134,1.88814,-0.00322307,0.211835
,,,,,,,,,,,,,,,,-0.187866,0.0128987,0.287219,0.309632,-3.69505,0.735063,0.00447737,0.0228297,0.030041,0.0399073,0.0469896,0.0158186,0.0379291,0.00742101,3.88814,-0.255223,0.0213548,-0.0136136,-0.0725681,-0.013823,0.0309734,-0.268837,0.0914115,-0.0863911,0.103211,0.0200455,0.541249,0.0329442,-0.468055,0.0731696,0.658476,0.00147493,0.134852,0.165826,0.0988325,0.262642,0.00730923,0.0537477,0.180416,0.00283186,-1.788,0.803109,2.15416,-0.00508882,-0.151675
,,,,,,,,,,,,,,,,-0.187866,0.0135632,0.287217,0.315044,-3.6649,0.735063,0.00468554,0.0232288,0.038558,0.0399076,0.0610865,0.0163053,0.039115,0.00805537,3.81498,-0.245243,0.0217539,-0.0282743,-0.0749971,-0.0141058,0.0457227,-0.273517,0.0939005,-0.0891028,0.105015,0.0204221,0.541252,0.0339853,-0.468056,0.0664568,0.637572,0.00147493,0.122975,0.168698,0.101956,0.253958,0.00753952,0.0554203,0.180417,0.00285398,-1.88809,0.722417,2.01876,-0.00279246,0.196474
,,,,,,,,,,,,,,,,-0.180908,0.014258,0.287152,0.320456,-3.50745,0.742305,0.0048977,0.0236279,0.0376769,0.0398989,0.0724983,0.0169027,0.040219,0.00875014,3.79408,-0.234215,0.0221529,-0.0439823,-0.0773001,-0.0145613,0.0619469,-0.278197,0.0963832,-0.0918614,0.106819,0.0207865,0.541135,0.0350444,-0.467952,0.0691419,0.611442,0.00147493,0.109623,0.17157,0.105133,0.247958,0.00777381,0.0571216,0.180378,0.00287611,-2.13249,0.292364,1.24333,-0.00149307,0.140332
,,,,,,,,,,,,,,,,-0.184387,0.0149528,0.287022,0.325867,-3.57445,0.789378,0.00511385,0.0240268,0.0374664,0.0398814,0.0792111,0.0175221,0.0413296,0.00956575,3.88814,-0.228422,0.0225518,-0.0544543,-0.07954,-0.0151268,0.0619469,-0.282876,0.0987992,-0.0946668,0.108622,0.0211689,0.540897,0.0361217,-0.467744,0.0711557,0.648024,0.00147493,0.112494,0.174441,0.108365,0.246655,0.00801208,0.0588517,0.180299,0.00289823,-2.03764,0.354541,1.42433,-0.000985359,0.287922
,,,,,,,,,,,,,,,,-0.180908,0.015718,0.286829,0.331274,-3.5443,0.818346,0.00533399,0.0244255,0.0338986,0.0398551,0.0872665,0.0181416,0.0424688,0.0104518,4.0397,-0.223673,0.0229505,-0.0638791,-0.0817638,-0.0157551,0.0619469,-0.287552,0.101199,-0.0975189,0.110425,0.0214989,0.54054,0.0372169,-0.467432,0.076526,0.632346,0.00147493,0.115363,0.17731,0.111651,0.244007,0.00825434,0.0606104,0.18018,0.00292035,-2.04428,0.253697,1.16892,-0.00133031,0.139643
